# Program:featureCounts v1.6.0; Command:"/home/jqsun/local/bin/featureCounts" "-T" "1" "-s" "1" "-t" "gene" "-g" "ID" "-a" "/home/jqsun/research/data/genome/IWGSC_RefSeq_v1.1_CS/iwgsc_refseqv1.1_genes_2017July06/IWGSC_v1.1_HC_20170706.ext_1.0k.chrA.gff3" "-o" "20181109.A-TaeRS_1_Tae_RS1_1.chrA.counts.homeolog.txt" "20181109.A-TaeRS_1_Tae_RS1_1.chrA.homeolog.ref.bam" 
Geneid	Chr	Start	End	Strand	Length	20181109.A-TaeRS_1_Tae_RS1_1.chrA.homeolog.ref.bam
TraesCS3A02G367500	chr3A	616468559	616473209	+	4651	137
TraesCS3A02G367600	chr3A	616490755	616493321	-	2567	0
TraesCS3A02G367700	chr3A	616704443	616708308	+	3866	0
TraesCS3A02G367800	chr3A	616711546	616713649	+	2104	1
TraesCS3A02G367900	chr3A	616723589	616726533	-	2945	0
TraesCS3A02G368000	chr3A	616967347	616968766	+	1420	0
TraesCS3A02G368100	chr3A	617059395	617061453	-	2059	0
TraesCS3A02G368200	chr3A	617073276	617076237	+	2962	0
TraesCS3A02G368300	chr3A	617226854	617229009	-	2156	0
TraesCS3A02G368400	chr3A	617297802	617303818	-	6017	0
TraesCS3A02G368500	chr3A	617401451	617402999	+	1549	0
TraesCS3A02G368600	chr3A	617531884	617535788	+	3905	0
TraesCS3A02G368700	chr3A	618164382	618167820	+	3439	0
TraesCS3A02G368800	chr3A	619096854	619099881	-	3028	5
TraesCS3A02G368900	chr3A	619100101	619101331	-	1231	0
TraesCS3A02G369000	chr3A	619646317	619651664	+	5348	0
TraesCS3A02G369100	chr3A	620206759	620215211	+	8453	0
TraesCS3A02G369200	chr3A	620215290	620221755	-	6466	0
TraesCS3A02G369300	chr3A	620468478	620480492	-	12015	18
TraesCS3A02G369400	chr3A	620570509	620582749	+	12241	0
TraesCS3A02G369500	chr3A	620584934	620586537	+	1604	0
TraesCS3A02G369600	chr3A	620603936	620605827	+	1892	0
TraesCS3A02G369700	chr3A	620605949	620624699	-	18751	0
TraesCS3A02G369800	chr3A	620754243	620758755	+	4513	0
TraesCS3A02G369900	chr3A	620759214	620761874	+	2661	30
TraesCS3A02G370000	chr3A	620761061	620771893	-	10833	10
TraesCS3A02G370100	chr3A	620987355	620989785	-	2431	0
TraesCS3A02G370200	chr3A	620992518	620998900	-	6383	0
TraesCS3A02G370300	chr3A	621009047	621013759	-	4713	0
TraesCS3A02G370400	chr3A	621158130	621161971	+	3842	0
TraesCS3A02G370500	chr3A	621208789	621216193	+	7405	0
TraesCS3A02G370600	chr3A	621216984	621220922	-	3939	0
TraesCS3A02G370700	chr3A	621220922	621225158	-	4237	0
TraesCS3A02G370800	chr3A	621226876	621229546	+	2671	0
TraesCS3A02G370900	chr3A	621230384	621234286	+	3903	0
TraesCS3A02G371000	chr3A	621318044	621321272	+	3229	5
TraesCS3A02G371100	chr3A	621321128	621331047	-	9920	0
TraesCS3A02G371200	chr3A	621515444	621518624	+	3181	0
TraesCS3A02G371300	chr3A	621630832	621636241	-	5410	0
TraesCS3A02G371400	chr3A	621662846	621667525	+	4680	2
TraesCS3A02G371500	chr3A	621832812	621834999	+	2188	0
TraesCS3A02G371600	chr3A	621844171	621846934	-	2764	0
TraesCS3A02G371700	chr3A	621892003	621895010	-	3008	0
TraesCS3A02G371800	chr3A	622277558	622280313	+	2756	0
TraesCS3A02G371900	chr3A	622708130	622713674	+	5545	0
TraesCS3A02G372000	chr3A	622718496	622721413	+	2918	0
TraesCS3A02G372100	chr3A	622816520	622821231	+	4712	0
TraesCS3A02G372200	chr3A	622897640	622902467	+	4828	0
TraesCS3A02G372300	chr3A	623036326	623040617	+	4292	3
TraesCS3A02G372400	chr3A	623046081	623054386	-	8306	0
TraesCS3A02G372500	chr3A	623057058	623061994	-	4937	0
TraesCS3A02G372600	chr3A	623187065	623190624	+	3560	56
TraesCS3A02G372700	chr3A	623190624	623192707	+	2084	0
TraesCS3A02G372800	chr3A	623197015	623198908	+	1894	0
TraesCS3A02G372900	chr3A	623200420	623202313	+	1894	0
TraesCS3A02G373000	chr3A	623223121	623225028	+	1908	0
TraesCS3A02G373100	chr3A	623340363	623342256	+	1894	0
TraesCS3A02G373200	chr3A	623354505	623356398	+	1894	0
TraesCS3A02G373300	chr3A	623362254	623364147	+	1894	0
TraesCS3A02G373400	chr3A	623389639	623391532	+	1894	0
TraesCS3A02G373500	chr3A	623529604	623533503	-	3900	0
TraesCS3A02G373600	chr3A	623605025	623607374	+	2350	0
TraesCS3A02G373700	chr3A	623608727	623610127	-	1401	0
TraesCS3A02G373800	chr3A	623610042	623611962	+	1921	0
TraesCS3A02G373900	chr3A	623616318	623617746	+	1429	0
TraesCS3A02G374000	chr3A	623775401	623779382	+	3982	2
TraesCS3A02G374100	chr3A	623816681	623818961	-	2281	2
TraesCS3A02G374200	chr3A	623821082	623822835	-	1754	0
TraesCS3A02G374300	chr3A	623935366	623940015	+	4650	0
TraesCS3A02G374400	chr3A	623941708	623944164	+	2457	0
TraesCS3A02G374500	chr3A	623993762	623996392	-	2631	0
TraesCS3A02G374600	chr3A	624055674	624058778	-	3105	0
TraesCS3A02G374700	chr3A	624183553	624186356	-	2804	0
TraesCS3A02G374800	chr3A	624423910	624426484	-	2575	0
TraesCS3A02G374900	chr3A	624444061	624448106	-	4046	0
TraesCS3A02G375000	chr3A	624527443	624530139	-	2697	0
TraesCS3A02G375100	chr3A	624532838	624534886	+	2049	13
TraesCS3A02G375200	chr3A	624532869	624538760	-	5892	24
TraesCS3A02G375300	chr3A	624541499	624543239	+	1741	0
TraesCS3A02G375400	chr3A	624715500	624718298	+	2799	0
TraesCS3A02G375500	chr3A	624829198	624831685	+	2488	10
TraesCS3A02G375600	chr3A	624830740	624833929	-	3190	0
TraesCS3A02G375700	chr3A	624858583	624860605	+	2023	0
TraesCS3A02G375800	chr3A	624861344	624864476	-	3133	3
TraesCS3A02G375900	chr3A	624931673	624933487	+	1815	0
TraesCS3A02G376000	chr3A	624940686	624942982	-	2297	0
TraesCS3A02G376100	chr3A	625039093	625040536	+	1444	0
TraesCS3A02G376200	chr3A	625208458	625210747	-	2290	0
TraesCS3A02G376300	chr3A	625236828	625243793	-	6966	0
TraesCS3A02G376400	chr3A	625263986	625268957	-	4972	12
TraesCS3A02G376500	chr3A	625319678	625328028	-	8351	0
TraesCS3A02G376600	chr3A	625332615	625335024	-	2410	0
TraesCS3A02G376700	chr3A	625405405	625407354	+	1950	0
TraesCS3A02G376800	chr3A	625532938	625534932	+	1995	59
TraesCS3A02G376900	chr3A	625553434	625556233	-	2800	0
TraesCS3A02G377000	chr3A	626014567	626016881	-	2315	0
TraesCS3A02G377100	chr3A	626073340	626075336	+	1997	0
TraesCS3A02G377200	chr3A	626666129	626671693	-	5565	0
TraesCS3A02G377300	chr3A	627251691	627255358	+	3668	78
TraesCS3A02G377400	chr3A	627269392	627270503	+	1112	0
TraesCS3A02G377500	chr3A	627270503	627275309	+	4807	10
TraesCS3A02G377600	chr3A	627275309	627279055	+	3747	1
TraesCS3A02G377700	chr3A	627700251	627705012	-	4762	0
TraesCS3A02G377800	chr3A	627785331	627788404	+	3074	0
TraesCS3A02G377900	chr3A	627788196	627789564	-	1369	0
TraesCS3A02G378000	chr3A	627817234	627821057	+	3824	0
TraesCS3A02G378100	chr3A	627820604	627822470	-	1867	49
TraesCS3A02G378200	chr3A	627823807	627826964	-	3158	0
TraesCS3A02G378300	chr3A	627862041	627866523	+	4483	0
TraesCS3A02G378400	chr3A	627929816	627931676	+	1861	0
TraesCS3A02G378500	chr3A	627954665	627955949	-	1285	0
TraesCS3A02G378600	chr3A	627961337	627966005	+	4669	0
TraesCS3A02G378700	chr3A	627965907	627968743	-	2837	0
TraesCS3A02G378800	chr3A	628190868	628216427	+	25560	0
TraesCS3A02G378900	chr3A	628217719	628220302	-	2584	0
TraesCS3A02G379000	chr3A	628301978	628306230	+	4253	21
TraesCS3A02G379100	chr3A	628305828	628307976	-	2149	0
TraesCS3A02G379200	chr3A	628873148	628875154	-	2007	0
TraesCS3A02G379300	chr3A	629050178	629057710	-	7533	0
TraesCS3A02G379400	chr3A	629056414	629059531	+	3118	0
TraesCS3A02G379500	chr3A	629086982	629090565	+	3584	0
TraesCS3A02G379600	chr3A	629106153	629108247	+	2095	0
TraesCS3A02G379700	chr3A	629210997	629216580	+	5584	4
TraesCS3A02G379800	chr3A	629216644	629225177	-	8534	0
TraesCS3A02G379900	chr3A	629226375	629228208	-	1834	0
TraesCS3A02G380000	chr3A	630041419	630046405	-	4987	0
TraesCS3A02G380100	chr3A	630204465	630215909	-	11445	0
TraesCS3A02G380200	chr3A	630760579	630763891	+	3313	0
TraesCS3A02G380300	chr3A	630768170	630771461	+	3292	0
TraesCS3A02G380400	chr3A	630789108	630809541	-	20434	1
TraesCS3A02G380500	chr3A	630914334	630917702	+	3369	0
TraesCS3A02G380600	chr3A	630919288	630923571	+	4284	0
TraesCS3A02G380700	chr3A	630923487	630938233	-	14747	0
TraesCS3A02G380800	chr3A	631280545	631284756	-	4212	12
TraesCS3A02G380900	chr3A	631285022	631300566	+	15545	19
TraesCS3A02G381000	chr3A	631301807	631305074	+	3268	28
TraesCS3A02G381100	chr3A	631575444	631580454	+	5011	79
TraesCS3A02G381200	chr3A	631579962	631585535	-	5574	0
TraesCS3A02G381300	chr3A	631614169	631616977	+	2809	0
TraesCS3A02G381400	chr3A	631710088	631712142	+	2055	0
TraesCS3A02G381500	chr3A	631717426	631725895	+	8470	0
TraesCS3A02G381600	chr3A	631726599	631729275	-	2677	0
TraesCS3A02G381700	chr3A	631775779	631778257	+	2479	0
TraesCS3A02G381800	chr3A	631817187	631824521	+	7335	7
TraesCS3A02G381900	chr3A	632025767	632028829	+	3063	35
TraesCS3A02G382000	chr3A	632028071	632030778	-	2708	0
TraesCS3A02G382100	chr3A	632038987	632042525	+	3539	0
TraesCS3A02G382200	chr3A	632287877	632291161	+	3285	9
TraesCS3A02G382300	chr3A	632292910	632295571	+	2662	0
TraesCS3A02G382400	chr3A	632295571	632298923	+	3353	11
TraesCS3A02G382500	chr3A	632363876	632368190	+	4315	0
TraesCS3A02G382600	chr3A	632369349	632375100	+	5752	0
TraesCS3A02G382700	chr3A	632379572	632388729	+	9158	0
TraesCS3A02G382800	chr3A	632395121	632421295	+	26175	0
TraesCS3A02G382900	chr3A	632424959	632428037	+	3079	0
TraesCS3A02G383000	chr3A	632608425	632611508	-	3084	0
TraesCS3A02G383100	chr3A	632613619	632623485	-	9867	12
TraesCS3A02G383200	chr3A	632730780	632734249	+	3470	0
TraesCS3A02G383300	chr3A	632737535	632738244	+	710	0
TraesCS3A02G383400	chr3A	632737957	632741970	-	4014	8
TraesCS3A02G383500	chr3A	632775182	632777834	-	2653	0
TraesCS3A02G383600	chr3A	633052725	633055881	+	3157	10
TraesCS3A02G383700	chr3A	633055395	633064789	-	9395	0
TraesCS3A02G383800	chr3A	633101742	633104698	+	2957	0
TraesCS3A02G383900	chr3A	633105216	633106698	-	1483	0
TraesCS3A02G384000	chr3A	633107746	633109381	+	1636	0
TraesCS3A02G384100	chr3A	633112333	633114555	+	2223	0
TraesCS3A02G384200	chr3A	633846480	633857977	-	11498	1
TraesCS3A02G384300	chr3A	633906152	633911198	-	5047	0
TraesCS3A02G384400	chr3A	633921820	633924342	+	2523	0
TraesCS3A02G384500	chr3A	634183571	634184903	-	1333	0
TraesCS3A02G384600	chr3A	634574173	634575520	+	1348	0
TraesCS3A02G384700	chr3A	634657888	634659382	-	1495	0
TraesCS3A02G384800	chr3A	634660185	634662557	-	2373	0
TraesCS3A02G384900	chr3A	634664994	634667640	-	2647	0
TraesCS3A02G385000	chr3A	634685919	634688007	-	2089	0
TraesCS3A02G385100	chr3A	634700426	634702262	-	1837	0
TraesCS3A02G385200	chr3A	634711107	634726046	-	14940	0
TraesCS3A02G385300	chr3A	634935215	634939297	+	4083	0
TraesCS3A02G385400	chr3A	634941685	634945460	-	3776	0
TraesCS3A02G385500	chr3A	635094975	635104282	+	9308	0
TraesCS3A02G385600	chr3A	635148224	635153237	+	5014	0
TraesCS3A02G385700	chr3A	635155451	635158395	-	2945	0
TraesCS3A02G385800	chr3A	635313056	635314364	+	1309	0
TraesCS3A02G385900	chr3A	635325005	635329393	+	4389	0
TraesCS3A02G386000	chr3A	635328435	635334068	-	5634	8
TraesCS3A02G386100	chr3A	635336607	635343959	+	7353	0
TraesCS3A02G386200	chr3A	635383673	635393772	+	10100	0
TraesCS3A02G386300	chr3A	635477983	635486333	+	8351	0
TraesCS3A02G386400	chr3A	635727078	635730247	+	3170	0
TraesCS3A02G386500	chr3A	635729408	635731744	-	2337	0
TraesCS3A02G386600	chr3A	636119325	636123655	+	4331	0
TraesCS3A02G386700	chr3A	636124918	636128855	-	3938	0
TraesCS3A02G386800	chr3A	636155064	636159690	+	4627	0
TraesCS3A02G386900	chr3A	636389730	636394188	+	4459	0
TraesCS3A02G387000	chr3A	636397684	636401566	+	3883	7
TraesCS3A02G387100	chr3A	636530824	636532342	-	1519	0
TraesCS3A02G387200	chr3A	636535317	636536673	+	1357	0
TraesCS3A02G387300	chr3A	636535933	636539012	-	3080	0
TraesCS3A02G387400	chr3A	636539013	636541101	-	2089	0
TraesCS3A02G387500	chr3A	636564837	636572241	-	7405	0
TraesCS3A02G387600	chr3A	636686810	636692226	+	5417	68
TraesCS3A02G387700	chr3A	636693797	636696091	+	2295	0
TraesCS3A02G387800	chr3A	636697800	636700323	+	2524	0
TraesCS3A02G387900	chr3A	636808234	636823056	+	14823	0
TraesCS3A02G388000	chr3A	636856921	636861844	+	4924	0
TraesCS3A02G388100	chr3A	637110114	637112999	+	2886	0
TraesCS3A02G388200	chr3A	637112125	637115569	-	3445	0
TraesCS3A02G388300	chr3A	637281738	637285098	+	3361	0
TraesCS3A02G388400	chr3A	637289991	637292092	+	2102	0
TraesCS3A02G388500	chr3A	637292590	637294468	+	1879	0
TraesCS3A02G388600	chr3A	637471158	637473526	+	2369	0
TraesCS3A02G388700	chr3A	637604085	637605927	+	1843	0
TraesCS3A02G388800	chr3A	637620118	637624539	-	4422	0
TraesCS3A02G388900	chr3A	637947101	637958472	+	11372	0
TraesCS3A02G389000	chr3A	638014190	638016595	-	2406	0
TraesCS3A02G389100	chr3A	638020137	638027970	+	7834	0
TraesCS3A02G389200	chr3A	638027970	638031198	+	3229	0
TraesCS3A02G389400	chr3A	638058564	638060528	+	1965	0
TraesCS3A02G389300	chr3A	638060528	638064618	+	4091	0
TraesCS3A02G389500	chr3A	638064932	638068005	+	3074	20
TraesCS3A02G389600	chr3A	638067211	638074847	-	7637	0
TraesCS3A02G389700	chr3A	638199050	638201448	-	2399	0
TraesCS3A02G389800	chr3A	638201924	638204736	-	2813	1
TraesCS3A02G389900	chr3A	638206287	638210063	+	3777	0
TraesCS3A02G390000	chr3A	638291558	638294185	+	2628	8
TraesCS3A02G390100	chr3A	638324536	638329362	-	4827	0
TraesCS3A02G390200	chr3A	638331979	638335538	-	3560	1
TraesCS3A02G390300	chr3A	638445092	638447020	-	1929	0
TraesCS3A02G390400	chr3A	638451429	638452917	-	1489	0
TraesCS3A02G390500	chr3A	638466083	638467916	-	1834	0
TraesCS3A02G390600	chr3A	638709915	638711403	-	1489	0
TraesCS3A02G390700	chr3A	638926516	638929679	+	3164	5
TraesCS3A02G390800	chr3A	638978482	638984993	+	6512	2
TraesCS3A02G390900	chr3A	638985124	638994717	+	9594	4
TraesCS3A02G391000	chr3A	639020286	639026328	+	6043	6
TraesCS3A02G391100	chr3A	639084776	639088265	+	3490	0
TraesCS3A02G391200	chr3A	639085296	639086964	-	1669	0
TraesCS3A02G391300	chr3A	639147749	639150634	+	2886	0
TraesCS3A02G391400	chr3A	639243730	639248135	+	4406	9
TraesCS3A02G391500	chr3A	639247317	639250506	-	3190	5
TraesCS3A02G391600	chr3A	639479177	639483979	+	4803	6
TraesCS3A02G391700	chr3A	639483979	639489579	+	5601	1
TraesCS3A02G391800	chr3A	639490139	639506143	+	16005	0
TraesCS3A02G392000	chr3A	639620066	639621844	+	1779	0
TraesCS3A02G392100	chr3A	639698586	639701657	-	3072	0
TraesCS3A02G392200	chr3A	639701294	639712710	+	11417	10
TraesCS3A02G392300	chr3A	639748886	639752170	+	3285	0
TraesCS3A02G392400	chr3A	640363339	640366397	+	3059	0
TraesCS3A02G392500	chr3A	640391352	640393905	+	2554	0
TraesCS3A02G392600	chr3A	640497790	640500789	+	3000	0
TraesCS3A02G392700	chr3A	640553377	640555052	-	1676	0
TraesCS3A02G392800	chr3A	640678084	640702807	-	24724	0
TraesCS3A02G392900	chr3A	640747868	640752052	-	4185	1
TraesCS3A02G393000	chr3A	640764934	640769765	+	4832	22
TraesCS3A02G393100	chr3A	640879612	640881640	+	2029	0
TraesCS3A02G393200	chr3A	641012141	641014235	+	2095	0
TraesCS3A02G393300	chr3A	641169863	641172356	-	2494	0
TraesCS3A02G393400	chr3A	641323116	641331588	-	8473	0
TraesCS3A02G393500	chr3A	641403624	641410817	+	7194	0
TraesCS3A02G393600	chr3A	641557983	641560792	+	2810	0
TraesCS3A02G393700	chr3A	641629971	641632610	+	2640	0
TraesCS3A02G393800	chr3A	641638912	641641370	+	2459	0
TraesCS3A02G393900	chr3A	641797408	641803618	+	6211	19
TraesCS3A02G394000	chr3A	641823190	641828339	+	5150	0
TraesCS3A02G394100	chr3A	641824621	641829654	-	5034	0
TraesCS3A02G394200	chr3A	641862036	641867444	-	5409	0
TraesCS3A02G394300	chr3A	641871234	641876165	-	4932	23
TraesCS3A02G394400	chr3A	642030992	642034460	-	3469	0
TraesCS3A02G394500	chr3A	642034857	642041310	+	6454	1
TraesCS3A02G394600	chr3A	642153868	642158665	+	4798	0
TraesCS3A02G394700	chr3A	642158665	642161126	+	2462	0
TraesCS3A02G394800	chr3A	642161410	642166367	-	4958	0
TraesCS3A02G394900	chr3A	642168867	642170187	+	1321	0
TraesCS3A02G395000	chr3A	642207603	642212562	-	4960	8
TraesCS3A02G395100	chr3A	642349854	642358790	-	8937	0
TraesCS3A02G395200	chr3A	642365180	642375429	+	10250	0
TraesCS3A02G395300	chr3A	642679542	642682224	-	2683	0
TraesCS3A02G395400	chr3A	642709070	642717284	-	8215	10
TraesCS3A02G395500	chr3A	642918422	642924266	+	5845	0
TraesCS3A02G395600	chr3A	642925414	642928794	+	3381	0
TraesCS3A02G395700	chr3A	642929686	642936953	+	7268	3
TraesCS3A02G395800	chr3A	642955107	642960356	+	5250	6
TraesCS3A02G395900	chr3A	643183007	643187393	+	4387	4
TraesCS3A02G396000	chr3A	643208171	643210809	-	2639	0
TraesCS3A02G396100	chr3A	643219218	643220613	-	1396	0
TraesCS3A02G396200	chr3A	643458970	643461316	-	2347	0
TraesCS3A02G396300	chr3A	643536910	643545738	+	8829	7
TraesCS3A02G396400	chr3A	643545738	643548236	+	2499	0
TraesCS3A02G396500	chr3A	643745340	643751322	-	5983	6
TraesCS3A02G396700	chr3A	644332387	644334023	+	1637	0
TraesCS3A02G396800	chr3A	644607466	644610968	-	3503	0
TraesCS3A02G396900	chr3A	644621363	644623623	-	2261	5
TraesCS3A02G397000	chr3A	644664949	644667723	-	2775	0
TraesCS3A02G397100	chr3A	644678895	644682314	-	3420	0
TraesCS3A02G397200	chr3A	644697420	644699288	+	1869	0
TraesCS3A02G397300	chr3A	644703282	644705155	-	1874	0
TraesCS3A02G397400	chr3A	644780110	644781763	+	1654	0
TraesCS3A02G397500	chr3A	644802705	644811301	-	8597	0
TraesCS3A02G397700	chr3A	644935458	644941872	+	6415	4
TraesCS3A02G397800	chr3A	645086715	645098665	+	11951	0
TraesCS3A02G397900	chr3A	645129450	645134585	+	5136	0
TraesCS3A02G398000	chr3A	645134684	645141812	-	7129	8
TraesCS3A02G398100	chr3A	645147360	645150063	-	2704	2
TraesCS3A02G398204	chr3A	645389987	645392697	-	2711	0
TraesCS3A02G398200	chr3A	645403985	645407799	+	3815	0
TraesCS3A02G398300	chr3A	645542849	645546351	+	3503	3
TraesCS3A02G398400	chr3A	645545608	645550010	-	4403	0
TraesCS3A02G398500	chr3A	645558059	645563917	+	5859	22
TraesCS3A02G398600	chr3A	645602279	645606961	+	4683	4
TraesCS3A02G398700	chr3A	645615775	645620343	+	4569	0
TraesCS3A02G398800	chr3A	645634449	645636240	+	1792	0
TraesCS3A02G398900	chr3A	645636395	645641256	-	4862	0
TraesCS3A02G399000	chr3A	646126396	646131502	-	5107	3
TraesCS3A02G399100	chr3A	646136465	646143702	+	7238	0
TraesCS3A02G399200	chr3A	646269250	646273797	+	4548	18
TraesCS3A02G399300	chr3A	646276714	646277917	+	1204	0
TraesCS3A02G399400	chr3A	646501271	646505590	-	4320	0
TraesCS3A02G399500	chr3A	646556487	646561092	-	4606	0
TraesCS3A02G399600	chr3A	646582701	646586060	+	3360	1
TraesCS3A02G399700	chr3A	646670825	646674348	+	3524	0
TraesCS3A02G399800	chr3A	646684126	646686856	+	2731	0
TraesCS3A02G399900	chr3A	646736358	646740319	-	3962	12
TraesCS3A02G400000	chr3A	646811794	646815706	+	3913	17
TraesCS3A02G400100	chr3A	646847389	646850319	-	2931	1
TraesCS3A02G400200	chr3A	646853468	646859923	-	6456	3
TraesCS3A02G400300	chr3A	647022777	647024850	+	2074	0
TraesCS3A02G400400	chr3A	647141080	647147737	-	6658	0
TraesCS3A02G400500	chr3A	647147882	647153194	-	5313	0
TraesCS3A02G400600	chr3A	647189740	647193749	-	4010	0
TraesCS3A02G400700	chr3A	647234887	647236690	-	1804	0
TraesCS3A02G400800	chr3A	647357084	647358884	-	1801	0
TraesCS3A02G400900	chr3A	647359506	647361366	-	1861	0
TraesCS3A02G401000	chr3A	647386499	647388879	-	2381	0
TraesCS3A02G401100	chr3A	647388879	647390457	-	1579	0
TraesCS3A02G401200	chr3A	647442214	647444026	-	1813	0
TraesCS3A02G401300	chr3A	647446509	647448693	-	2185	0
TraesCS3A02G401400	chr3A	647450213	647453381	-	3169	12
TraesCS3A02G401500	chr3A	647462244	647465368	-	3125	0
TraesCS3A02G401600	chr3A	647473924	647480480	+	6557	0
TraesCS3A02G401700	chr3A	647478067	647482955	-	4889	0
TraesCS3A02G401800	chr3A	647490927	647492995	+	2069	0
TraesCS3A02G401900	chr3A	647496851	647499861	-	3011	5
TraesCS3A02G402000	chr3A	647506638	647510258	-	3621	0
TraesCS3A02G402100	chr3A	647611588	647615072	+	3485	0
TraesCS3A02G402200	chr3A	647699981	647705347	+	5367	0
TraesCS3A02G402300	chr3A	647752474	647756192	-	3719	0
TraesCS3A02G402400	chr3A	648017306	648019790	+	2485	0
TraesCS3A02G402500	chr3A	648020673	648024828	+	4156	29
TraesCS3A02G402600	chr3A	648025860	648040758	-	14899	3
TraesCS3A02G402700	chr3A	648109446	648111230	+	1785	0
TraesCS3A02G402800	chr3A	648183155	648186155	+	3001	0
TraesCS3A02G402900	chr3A	648188392	648189775	+	1384	0
TraesCS3A02G403000	chr3A	648240206	648241932	-	1727	0
TraesCS3A02G403100	chr3A	648258355	648263635	+	5281	12
TraesCS3A02G403200	chr3A	648261079	648265898	-	4820	0
TraesCS3A02G403300	chr3A	648309085	648312443	-	3359	0
TraesCS3A02G403400	chr3A	648493368	648496070	+	2703	0
TraesCS3A02G403500	chr3A	648694691	648701315	+	6625	0
TraesCS3A02G403600	chr3A	648854391	648859859	+	5469	41
TraesCS3A02G403700	chr3A	648859859	648862631	+	2773	0
TraesCS3A02G403800	chr3A	648862280	648865707	-	3428	5
TraesCS3A02G403900	chr3A	648866489	648872508	-	6020	0
TraesCS3A02G404000	chr3A	649019622	649025255	+	5634	0
TraesCS3A02G404100	chr3A	649025255	649029118	+	3864	9
TraesCS3A02G404200	chr3A	649031095	649037464	-	6370	8
TraesCS3A02G404300	chr3A	649532765	649536830	+	4066	0
TraesCS3A02G404400	chr3A	649539667	649541242	-	1576	11
TraesCS3A02G404500	chr3A	649543370	649548528	-	5159	2
TraesCS3A02G404600	chr3A	649605494	649609510	+	4017	0
TraesCS3A02G404700	chr3A	649629574	649636160	+	6587	0
TraesCS3A02G404800	chr3A	649713106	649715849	+	2744	20
TraesCS3A02G404900	chr3A	649771229	649773332	-	2104	0
TraesCS3A02G405000	chr3A	649808649	649812323	+	3675	0
TraesCS3A02G405100	chr3A	649814718	649817145	+	2428	0
TraesCS3A02G405200	chr3A	649818934	649824072	+	5139	0
TraesCS3A02G405300	chr3A	649850949	649855815	+	4867	0
TraesCS3A02G405400	chr3A	649936883	649939424	-	2542	0
TraesCS3A02G405500	chr3A	649939424	649942727	-	3304	0
TraesCS3A02G405600	chr3A	650006872	650009625	+	2754	0
TraesCS3A02G405700	chr3A	650011893	650013264	-	1372	0
TraesCS3A02G405800	chr3A	650013534	650014966	-	1433	0
TraesCS3A02G405900	chr3A	650029252	650043140	+	13889	0
TraesCS3A02G406000	chr3A	650056057	650059213	+	3157	121
TraesCS3A02G406100	chr3A	650422075	650428712	+	6638	0
TraesCS3A02G406200	chr3A	650428119	650433106	-	4988	0
TraesCS3A02G406400	chr3A	651511375	651520708	-	9334	1
TraesCS3A02G406500	chr3A	651584391	651587809	+	3419	0
TraesCS3A02G406600	chr3A	651587619	651589728	-	2110	0
TraesCS3A02G406700	chr3A	651625551	651636274	-	10724	0
TraesCS3A02G406800	chr3A	651648778	651651405	+	2628	0
TraesCS3A02G406900	chr3A	651962190	651964834	+	2645	0
TraesCS3A02G407000	chr3A	651996313	651998919	+	2607	0
TraesCS3A02G407100	chr3A	652016077	652020239	-	4163	0
TraesCS3A02G407200	chr3A	652023899	652025078	+	1180	0
TraesCS3A02G407300	chr3A	652024798	652025746	-	949	0
TraesCS3A02G407400	chr3A	652025746	652029833	-	4088	5
TraesCS3A02G407500	chr3A	652774851	652779938	+	5088	0
TraesCS3A02G407700	chr3A	652819324	652824482	+	5159	1
TraesCS3A02G407800	chr3A	652829051	652831710	-	2660	5
TraesCS3A02G407900	chr3A	652908672	652911259	-	2588	0
TraesCS3A02G408000	chr3A	653240579	653244208	+	3630	23
TraesCS3A02G408100	chr3A	653244186	653248688	-	4503	0
TraesCS3A02G408200	chr3A	653302151	653306203	-	4053	0
